T05,"Ratio of girls to boys in primary, secondary and tertiary education",,,,,
768,Togo,2015,Ratio of girls to boys in tertiary education,0.4273,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2016,Ratio of girls to boys in tertiary education,0.4312,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2017,Ratio of girls to boys in tertiary education,0.4516,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
768,Togo,2018,Ratio of girls to boys in tertiary education,0.5096,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
772,Tokelau,2016,Ratio of girls to boys in primary education,0.8291,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
772,Tokelau,2016,Ratio of girls to boys in secondary education,0.9092,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
776,Tonga,1995,Ratio of girls to boys in primary education,0.9886,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
776,Tonga,2005,Ratio of girls to boys in primary education,0.9706,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
776,Tonga,2010,Ratio of girls to boys in primary education,0.9809,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
776,Tonga,2015,Ratio of girls to boys in primary education,0.9943,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
776,Tonga,2010,Ratio of girls to boys in secondary education,1.0674,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
776,Tonga,2015,Ratio of girls to boys in secondary education,1.0298,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
780,Trinidad and Tobago,1995,Ratio of girls to boys in primary education,0.9963,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
780,Trinidad and Tobago,2005,Ratio of girls to boys in primary education,0.9708,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
780,Trinidad and Tobago,2010,Ratio of girls to boys in primary education,0.9660,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
788,Tunisia,1995,Ratio of girls to boys in primary education,0.9272,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
788,Tunisia,2005,Ratio of girls to boys in primary education,0.9859,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
788,Tunisia,2010,Ratio of girls to boys in primary education,0.9961,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
788,Tunisia,2015,Ratio of girls to boys in primary education,1.0004,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
788,Tunisia,2016,Ratio of girls to boys in primary education,1.0027,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
788,Tunisia,2017,Ratio of girls to boys in primary education,0.9958,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
788,Tunisia,2018,Ratio of girls to boys in primary education,0.9914,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
788,Tunisia,1995,Ratio of girls to boys in secondary education,0.9141,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
788,Tunisia,2005,Ratio of girls to boys in secondary education,1.1044,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
788,Tunisia,2010,Ratio of girls to boys in secondary education,1.0962,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
788,Tunisia,2016,Ratio of girls to boys in secondary education,1.1429,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
788,Tunisia,1995,Ratio of girls to boys in tertiary education,0.7828,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
788,Tunisia,2005,Ratio of girls to boys in tertiary education,1.2370,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
788,Tunisia,2010,Ratio of girls to boys in tertiary education,1.5524,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
788,Tunisia,2015,Ratio of girls to boys in tertiary education,1.6575,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
788,Tunisia,2016,Ratio of girls to boys in tertiary education,1.7307,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
788,Tunisia,2017,Ratio of girls to boys in tertiary education,1.8044,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
788,Tunisia,2018,Ratio of girls to boys in tertiary education,1.8083,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
792,Turkey,1995,Ratio of girls to boys in primary education,0.9236,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
792,Turkey,2005,Ratio of girls to boys in primary education,0.9501,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
792,Turkey,2010,Ratio of girls to boys in primary education,0.9861,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
792,Turkey,2015,Ratio of girls to boys in primary education,0.9932,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
792,Turkey,2016,Ratio of girls to boys in primary education,0.9938,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
792,Turkey,2017,Ratio of girls to boys in primary education,0.9899,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
792,Turkey,1995,Ratio of girls to boys in secondary education,0.6486,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
792,Turkey,2005,Ratio of girls to boys in secondary education,0.8310,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
792,Turkey,2010,Ratio of girls to boys in secondary education,0.9158,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
792,Turkey,2015,Ratio of girls to boys in secondary education,0.9740,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
